time = 1.551
====== results =======
0.0152271 , 0.0480352 , 0.924635 , 0.00451932 , 0.00758364 , 
0.495668 , 0.384749 , 0.0466701 , 0.0191878 , 0.0537251 , 
0.0113954 , 0.00530601 , 0.00306387 , 0.943345 , 0.0368896 , 
0.140989 , 0.78196 , 0.0415614 , 0.0101656 , 0.0253247 , 
0.057143 , 0.900543 , 0.0254892 , 0.00496106 , 0.0118638 , 
0.000158464 , 6.89153e-005 , 3.84513e-005 , 0.999118 , 0.00061592 , 
0.064146 , 0.889871 , 0.0273892 , 0.00546641 , 0.0131277 , 
0.0478678 , 0.0151115 , 0.00732972 , 0.198479 , 0.731212 , 
0.00113449 , 0.00488828 , 0.993183 , 0.000286197 , 0.000507898 , 
0.0192951 , 0.00535964 , 0.00247861 , 0.0376415 , 0.935225 , 
0.999999 , 4.20701e-007 , 1.05794e-007 , 1.15285e-007 , 4.632e-007 , 
0.0237807 , 0.00915434 , 0.00482384 , 0.824965 , 0.137277 , 
0.237859 , 0.660924 , 0.0495272 , 0.0144349 , 0.0372551 , 
0.0935828 , 0.0163066 , 0.00653589 , 0.0336092 , 0.849965 , 
0.0133684 , 0.00361076 , 0.00165338 , 0.022715 , 0.958652 , 
0.0148327 , 0.00586598 , 0.00312902 , 0.898437 , 0.0777352 , 
0.0318471 , 0.0119747 , 0.00624449 , 0.748914 , 0.20102 , 
0.910401 , 0.0217739 , 0.00642471 , 0.0101895 , 0.0512112 , 
0.0153663 , 0.0819884 , 0.892639 , 0.00353692 , 0.00646959 , 
0.0104838 , 0.0528325 , 0.929731 , 0.0024696 , 0.0044833 , 
0.0366909 , 0.0109695 , 0.00521121 , 0.107224 , 0.839905 , 
0.0232911 , 0.0112578 , 0.00662898 , 0.889984 , 0.0688379 , 
0.0487307 , 0.0172187 , 0.00874176 , 0.524984 , 0.400325 , 
0.0352454 , 0.0131167 , 0.00680914 , 0.713094 , 0.231735 , 
0.245956 , 0.0340218 , 0.012887 , 0.049495 , 0.65764 , 
0.0513897 , 0.0178407 , 0.0089909 , 0.462964 , 0.458814 , 
0.0153663 , 0.0819884 , 0.892639 , 0.00353692 , 0.00646959 , 
0.795753 , 0.126599 , 0.022134 , 0.0133996 , 0.0421151 , 
